"practice_id","doctor_id","practice"
16926,16926,"ORCHARD PARK ANIMAL HOSPITAL"
13515,13515,"ORCHARD VET HOSPITAL"
4346,4346,"ORCHARD VET SERVICES"
16316,16316,"ORCUTT VETERINARY HOSPITAL"
5918,12437,"ORINDA VET CLINIC"
5918,12771,"ORINDA VET CLINIC"
5918,9995,"ORINDA VET CLINIC"
5918,5918,"ORINDA VET CLINIC"
5408,5408,"ORINDA VET CLINIC"
8173,11719,"ORTEGA ANIMAL HOSPITAL"
8173,13306,"ORTEGA ANIMAL HOSPITAL"
8173,9201,"ORTEGA ANIMAL HOSPITAL"
8173,8698,"ORTEGA ANIMAL HOSPITAL"
8173,8173,"ORTEGA ANIMAL HOSPITAL"
15770,15898,"OTAY PET VETS"
15770,15770,"OTAY PET VETS"
1446,1446,"OVERLAND VET CLINIC"
1446,4121,"OVERLAND VET CLINIC"
6572,6572,"PACHECO VET HOSPITAL"
3139,15819,"SANTA CRUZ VET HOSP"
14560,14560,"PACIFIC ANIMAL CLINIC"
16410,16410,"PACIFIC ANIMAL HOSPITAL"
1466,1466,"PACIFICA PET HOSPITAL"
1466,10088,"PACIFICA PET HOSPITAL"
5348,5348,"PACIFICA PET HOSPITAL"
1466,2699,"PACIFICA PET HOSPITAL"
1466,4462,"PACIFICA PET HOSPITAL"
1466,9614,"PACIFICA PET HOSPITAL"
1466,5144,"PACIFICA PET HOSPITAL"
1466,6799,"PACIFICA PET HOSPITAL"
1466,8050,"PACIFICA PET HOSPITAL"
6716,6716,"PACIFICA VET SPECIALISTS AND EMERGENCY SERVICES"
4922,6981,"PACIFIC BEACH VET CLINIC"
4983,4983,"PACIFIC BEACH VET CLINIC"
4922,4922,"PACIFIC BEACH VET CLINIC"
4922,12213,"PACIFIC BEACH VET CLINIC"
16541,16541,"PACIFIC BEACH VETERINARY CLINIC"
4922,16208,"PACIFIC BEACH VET CLINIC"
13461,13461,"PACIFIC COAST VET HOSPITAL"
16910,16910,"PACIFIC GROVE ANIMAL HOSPITAL"
16076,16076,"PACIFIC HIGHWAY SOUTH 27019"
16499,16499,"PACIFIC NORTHWEST VETERINARY HOSPITAL"
10724,12068,"PACIFIC PARK ANIMAL HOSPITAL"
14471,14471,"PACIFIC PARK ANIMAL HOSPITAL"
14471,14412,"PACIFIC PARK ANIMAL HOSPITAL"
10724,10724,"PACIFIC PARK ANIMAL HOSPITAL"
3139,15366,"SANTA CRUZ VET HOSP"
3139,15981,"SANTA CRUZ VET HOSP"
14387,15646,"PACIFIC VETERINARY EMERGENCY AND SPECIALTY HOSPITAL"
14387,16906,"PACIFIC VETERINARY EMERGENCY AND SPECIALTY HOSPITAL"
14387,15727,"PACIFIC VETERINARY EMERGENCY AND SPECIALTY HOSPITAL"
14387,15279,"PACIFIC VETERINARY EMERGENCY AND SPECIALTY HOSPITAL"
14387,14387,"PACIFIC VETERINARY EMERGENCY AND SPECIALTY HOSPITAL"
14387,14900,"PACIFIC VETERINARY EMERGENCY AND SPECIALTY HOSPITAL"
6406,13554,"PACIFIC VET HOSPITAL"
6406,6406,"PACIFIC VET HOSPITAL"
4705,4705,"PACIFIC VET SAN DIEGO"
6732,6732,"PACIFIC VET SPECIALIST"
8310,8310,"PACIFIC VET SPECIALIST"
15945,15945,"PACKERLAND VETERINARY CENTER"
15413,16581,"PALMDALE VET HOSPITAL"
15413,15413,"PALMDALE VET HOSPITAL"
7212,16409,"PALM DESERT PET HOSPITAL"
7212,7212,"PALM DESERT PET HOSPITAL"
16810,16810,"PALMER VETERINARY CLINIC"
8180,15242,"PALM PLAZA PET HOSPITAL"
8180,8180,"PALM PLAZA PET HOSPITAL"
12443,12443,"PALM SPRINGS ANIMAL HOSP"
12443,13714,"PALM SPRINGS ANIMAL HOSP"
12443,12578,"PALM SPRINGS ANIMAL HOSP"
14735,14737,"PALM WEST VETERINARY"
14735,14735,"PALM WEST VETERINARY"
16285,16285,"PALMYRA INTEGRATIVE VETERINARY HOSPITAL"
2234,2234,"PALO ALTO ANIMAL HOSPITAL"
11299,11299,"PALO ALTO ANIMAL SERVICES"
2722,2722,"PALO ALTO PET HOSPITAL"
2119,2119,"PALO ALTO PET HOSPITAL"
15185,15185,"PARADISE ANIMAL CLINIC"
4431,4431,"PARADISE VET CLINIC"
2057,2744,"PARK ANIMAL HOSPITAL"
2057,16090,"PARK ANIMAL HOSPITAL"
2057,13192,"PARK ANIMAL HOSPITAL"
2057,15585,"PARK ANIMAL HOSPITAL"
13520,13520,"PARK ANIMAL HOSPITAL"
13520,15980,"PARK ANIMAL HOSPITAL"
4275,4275,"PARK ANIMAL HOSPITAL"
2057,2494,"PARK ANIMAL HOSPITAL"
13520,16657,"PARK ANIMAL HOSPITAL"
2057,15062,"PARK ANIMAL HOSPITAL"
13520,16960,"PARK ANIMAL HOSPITAL"
2057,14793,"PARK ANIMAL HOSPITAL"
2057,13078,"PARK ANIMAL HOSPITAL"
2057,10033,"PARK ANIMAL HOSPITAL"
2057,8196,"PARK ANIMAL HOSPITAL"
2057,7757,"PARK ANIMAL HOSPITAL"
2057,7486,"PARK ANIMAL HOSPITAL"
2057,7301,"PARK ANIMAL HOSPITAL"
2057,7285,"PARK ANIMAL HOSPITAL"
2057,6627,"PARK ANIMAL HOSPITAL"
2057,5299,"PARK ANIMAL HOSPITAL"
2057,5285,"PARK ANIMAL HOSPITAL"
2057,2057,"PARK ANIMAL HOSPITAL"
2057,5265,"PARK ANIMAL HOSPITAL"
2057,3725,"PARK ANIMAL HOSPITAL"
2057,3582,"PARK ANIMAL HOSPITAL"
2057,3370,"PARK ANIMAL HOSPITAL"
2057,3002,"PARK ANIMAL HOSPITAL"
13766,13766,"PARK ANIMAL HOSPITAL"
3117,3117,"PARK ANIMAL HOSPITAL (PARTTIME)"
2057,6376,"PARK ANIMAL HOSPITAL"
13520,14890,"PARK ANIMAL HOSPITAL"
3078,8641,"PARK CENTER ANIMAL HOSPITAL"
4355,4355,"PARK CENTER ANIMAL HOSPITAL"
3078,3078,"PARK CENTER ANIMAL HOSPITAL"
3078,11214,"PARK CENTER ANIMAL HOSPITAL"
1229,1229,"PARK CENTER ANIMAL HOSPITAL"
3078,9175,"PARK CENTER ANIMAL HOSPITAL"
3078,6408,"PARK CENTER ANIMAL HOSPITAL"
3078,3707,"PARK CENTER ANIMAL HOSPITAL"
3078,11282,"PARK CENTER ANIMAL HOSPITAL"
4355,6821,"PARK CENTER ANIMAL HOSPITAL"
3078,4841,"PARK CENTER ANIMAL HOSPITAL"
3078,4060,"PARK CENTER ANIMAL HOSPITAL"
3078,16471,"PARK CENTER ANIMAL HOSPITAL"
8459,8459,"PARK CENTRE ANIMAL HOSPITAL"
3078,5906,"PARK CENTER ANIMAL HOSPITAL"
3078,9229,"PARK CENTER ANIMAL HOSPITAL"
12395,13715,"PARK COMMUNITY ANIMAL HOSPITAL"
12395,15475,"PARK COMMUNITY ANIMAL HOSPITAL"
12395,12395,"PARK COMMUNITY ANIMAL HOSPITAL"
14798,15614,"PARKER ANIMAL HOSPITAL"
14798,14798,"PARKER ANIMAL HOSPITAL"
11205,10101,"PARK LA BREA VET CARE"
11205,11205,"PARK LA BREA VET CARE"
5921,5921,"PARK LA BREA VET CARE"
16514,16514,"PARK SLOPE VETERINARY CARE"
1135,13530,"PARKTOWN VET CLINIC*WRITTEN RX ONLY*"
1135,4170,"PARKTOWN VET CLINIC*WRITTEN RX ONLY*"
1135,13524,"PARKTOWN VET CLINIC*WRITTEN RX ONLY*"
1135,8238,"PARKTOWN VET CLINIC*WRITTEN RX ONLY*"
1135,1135,"PARKTOWN VET CLINIC*WRITTEN RX ONLY*"
12433,12433,"PARKVIEW PET HOSPITAL"
9974,9974,"PARKWAY ANIMAL HOSPITAL"
16182,16182,"PARKWAY ANIMAL HOSPITAL"
15907,15907,"PARKWAY ANIMAL HOSPITAL"
15303,15303,"PARKWAY ANIMAL HOSPITAL"
16167,16167,"PARKWAY VETERINARY HOSPITAL"
3857,3857,"PARKWAY VET HOSPITAL"
3857,6537,"PARKWAY VET HOSPITAL"
11916,11916,"PASADENA PET HOSPITAL"
7395,7395,"PASADENA PET VET"
11916,7378,"PASADENA PET HOSPITAL"
6375,6375,"PASO PETCARE"
6375,16008,"PASO PETCARE"
16329,16329,"PASO ROBLES VETERINARY MEDICAL CLINIC"
7471,7471,"PASTERNAK VET CENTER"
16533,16533,"PAUMANOK VETERINARY HOSPITAL"
16968,16126,"PAW REHABILITATION CENTER"
16968,16968,"PAW REHABILITATION CENTER"
13191,13191,"PAWS AND CLAWS URGENT CARE"
8400,8400,"PAWS AND CLAWS VET"
11496,11496,"PAWS AND CLAWS VET CARE"
9952,9952,"PAWS AND CLAWS VETERINARY HOSPITAL"
9952,16361,"PAWS AND CLAWS VETERINARY HOSPITAL"
9952,10358,"PAWS AND CLAWS VETERINARY HOSPITAL"
9952,10140,"PAWS AND CLAWS VETERINARY HOSPITAL"
11496,13732,"PAWS AND CLAWS VET CARE"
16103,17089,"PAWS & CLAWS VETERINARY HOSPITAL & MOBILE VET"
16103,16103,"PAWS & CLAWS VETERINARY HOSPITAL & MOBILE VET"
9952,10937,"PAWS AND CLAWS VETERINARY HOSPITAL"
6941,9994,"MID VALLEY VET HOSPITAL"
12066,12066,"PAWSH PLACE VET CENTER & BOUTIQUE"
12066,14135,"PAWSH PLACE VET CENTER & BOUTIQUE"
12975,15361,"PAWS OF OROVILLE CLINIC"
6950,6950,"PAWS N CLAWS VETERINARY HOSPITAL"
6950,15347,"PAWS N CLAWS VETERINARY HOSPITAL"
6950,8220,"PAWS N CLAWS VETERINARY HOSPITAL"
12975,12975,"PAWS OF OROVILLE CLINIC"
14991,16868,"PAWS OF PLEASANTON"
14991,14991,"PAWS OF PLEASANTON"
14991,15161,"PAWS OF PLEASANTON"
14622,14622,"PAWSPICE AND ANIMAL ONCOLOGY CONSULTATION SERVICE"
8372,8372,"PAYNE RANCH VET CLINIC"
16837,16837,"PAYSON FAMILY PET HOSPITAL"
15571,15571,"PAZ VET-WEST"
14440,14440,"PEACEFUL PATHWAYS IN-HOME PET HOSPICE AND EUTHANASIA"
15334,15334,"PEAK VETERINARY SERVICES"
5445,12564,"PEDLEY SQUARE VETERINARY CLINIC"
5445,7495,"PEDLEY SQUARE VETERINARY CLINIC"
5445,12023,"PEDLEY SQUARE VETERINARY CLINIC"
5445,7113,"PEDLEY SQUARE VETERINARY CLINIC"
5445,8915,"PEDLEY SQUARE VETERINARY CLINIC"
5445,11678,"PEDLEY SQUARE VETERINARY CLINIC"
5445,5445,"PEDLEY SQUARE VETERINARY CLINIC"
14508,14508,"PEGASUS VET CENTER"
16835,16835,"PENFIELD VETERINARY HOSPITAL"
3170,6837,"PENINSULA ANIMAL DERMATOLOGY"
3170,11434,"PENINSULA ANIMAL DERMATOLOGY"
3170,12341,"PENINSULA ANIMAL DERMATOLOGY"
3170,3170,"PENINSULA ANIMAL DERMATOLOGY"
11505,11505,"PENINSULA ANIMAL DERMATOLOGY"
8352,8352,"PENINSULA ANIMAL HOSPITAL"
8843,8843,"PENINSULA ANIMAL HOSPITAL"
9575,9575,"PENINSULA AVENUE PET CLINIC"
9575,10135,"PENINSULA AVENUE PET CLINIC"
15797,15797,"PENINSULA CENTER PET HOSPITAL"
2683,2683,"PENINSULA MOBILE VET"
2810,5961,"PENINSULA PET HOSPITAL"
2810,8498,"PENINSULA PET HOSPITAL"
2963,2963,"PENINSULA PET HOSPITAL"
2810,14598,"PENINSULA PET HOSPITAL"
2810,3608,"PENINSULA PET HOSPITAL"
2810,2810,"PENINSULA PET HOSPITAL"
2810,14043,"PENINSULA PET HOSPITAL"
2810,4174,"PENINSULA PET HOSPITAL"
2810,8530,"PENINSULA PET HOSPITAL"
16939,16939,"PENN COVE VETERINARY CLINIC"
8194,8194,"PENNINSULA ANIMAL HOSPITAL"
6581,12751,"PENN VALLEY VET ASSOCIATES"
6581,9327,"PENN VALLEY VET ASSOCIATES"
6581,6581,"PENN VALLEY VET ASSOCIATES"
7183,7183,"PEPPERELL VET HOSPITAL"
7094,7094,"PERRIS VALLEY VET CLINIC"
14678,14678,"PERRY VETERINARY CLINIC BATAVIA OFFICE"
1106,8566,"PET EMERGENCY CENTER"
1106,15674,"PET EMERGENCY CENTER"
7935,7935,"PESCM"
1106,15699,"PET EMERGENCY CENTER"
1106,15705,"PET EMERGENCY CENTER"
1106,15750,"PET EMERGENCY CENTER"
1106,11730,"PET EMERGENCY CENTER"
1106,11864,"PET EMERGENCY CENTER"
1106,7687,"PET EMERGENCY CENTER"
1106,6346,"PET EMERGENCY CENTER"
1106,5792,"PET EMERGENCY CENTER"
1106,5529,"PET EMERGENCY CENTER"
1106,10545,"PET EMERGENCY CENTER"
1106,8040,"PET EMERGENCY CENTER"
1106,8645,"PET EMERGENCY CENTER"
1106,6911,"PET EMERGENCY CENTER"
3201,9887,"PET EMERGENCY & SPECIALTY SAN DIEGO"
7645,7645,"PETALUMA CAT HOSPITAL"
963,1738,"PETALUMA VET HOSPITAL"
963,14092,"PETALUMA VET HOSPITAL"
963,10533,"PETALUMA VET HOSPITAL"
963,963,"PETALUMA VET HOSPITAL"
15731,15731,"PETCARDIA"
2469,2469,"PET CARE"
4679,4849,"PET CARE VET HOSPITAL (WEST)"
2488,3418,"VCA PET CARE VET HOSPITAL"
16711,16711,"PETCARE ANIMAL HOSPITAL"
15952,15952,"PET CARE CLINIC-KUNA"
5700,3425,"VCA PET CARE EAST VET HOSPITAL"
2488,13968,"VCA PET CARE VET HOSPITAL"
14525,9857,"VCA PETCARE EAST VETERINARY HOSPITAL"
14525,12947,"VCA PETCARE EAST VETERINARY HOSPITAL"
5700,5887,"VCA PET CARE EAST VET HOSPITAL"
5700,11048,"VCA PET CARE EAST VET HOSPITAL"
5700,12430,"VCA PET CARE EAST VET HOSPITAL"
5700,10618,"VCA PET CARE EAST VET HOSPITAL"
5700,12011,"VCA PET CARE EAST VET HOSPITAL"
5700,11701,"VCA PET CARE EAST VET HOSPITAL"
5700,7598,"VCA PET CARE EAST VET HOSPITAL"
16655,16655,"PETCARE HOSPITAL & WELLNESS CENTER"
16634,16634,"PETCARE HOSPITAL & WELLNESS CENTER"
4679,9702,"PET CARE VET HOSPITAL (WEST)"
8514,8514,"PET CARE VET CENTER CHESTERFIELD SQUARE"
13274,14102,"PETCARE VET CLINIC"
13274,13274,"PETCARE VET CLINIC"
13274,14543,"PETCARE VET CLINIC"
5700,14566,"VCA PET CARE EAST VET HOSPITAL"
2488,9666,"VCA PET CARE VET HOSPITAL"
2488,5425,"VCA PET CARE VET HOSPITAL"
2488,2579,"VCA PET CARE VET HOSPITAL"
2488,5250,"VCA PET CARE VET HOSPITAL"
7526,7526,"PET CARE VET HOSPITAL"
5700,5949,"VCA PET CARE EAST VET HOSPITAL"
2488,7146,"VCA PET CARE VET HOSPITAL"
5700,7713,"VCA PET CARE EAST VET HOSPITAL"
4679,4732,"PET CARE VET HOSPITAL (WEST)"
5700,9476,"VCA PET CARE EAST VET HOSPITAL"
9521,9521,"PET CARE VET HOSPITAL EAST"
4679,4679,"PET CARE VET HOSPITAL (WEST)"
2488,7647,"VCA PET CARE VET HOSPITAL"
9521,7839,"PET CARE VET HOSPITAL EAST"
2488,9932,"VCA PET CARE VET HOSPITAL"
2488,7567,"VCA PET CARE VET HOSPITAL"
2488,8508,"VCA PET CARE VET HOSPITAL"
2488,10941,"VCA PET CARE VET HOSPITAL"
9261,9261,"PET CLINIC"
8639,8639,"PETCURA ANIMAL HOSPITAL"
16473,16473,"PETCURA ANIMAL HOSPITAL OF LIVERMORE"
14635,14635,"PET DEGREE NEW YORK"
16951,16951,"PET DEPOT VETERINARY GROUP"
11443,11443,"PET DEPOT VET GROUP"
11443,11889,"PET DEPOT VET GROUP"
15109,15109,"PET DOCTOR"
16246,16675,"PET DOCTOR 1ST & GLENN"
16246,16246,"PET DOCTOR 1ST & GLENN"
15735,15735,"PET DOCTOR OF CHANDLER"
16196,16196,"PET DOCTOR OF CHANDLER"
5707,5707,"PET DOCTORS ANIMAL HOSPITAL"
11080,6269,"PET DOCTORS OF INDUSTRY ANIMAL HOSPITAL"
13719,13719,"PET DOCTORS OF INDUSTRY ANIMAL HOSPITAL"
11080,11080,"PET DOCTORS OF INDUSTRY ANIMAL HOSPITAL"
7935,13080,"PESCM"
1106,13223,"PET EMERGENCY CENTER"
1106,9873,"PET EMERGENCY CENTER"
1306,1215,"ROSS VALLEY VET HOSPITAL"
1106,8414,"PET EMERGENCY CENTER"
1106,6563,"PET EMERGENCY CENTER"
4334,4334,"PET EMERGENCY AND SPECIALTY CENTER"
6245,6245,"PET EMERGENCY AND SPECIALTY CENTER OF MARIN"
9819,9819,"PET EMERGENCY AND SPECIALTY CENTER OF MARIN"
1106,8633,"PET EMERGENCY CENTER"
1106,2049,"PET EMERGENCY CENTER"
1106,4894,"PET EMERGENCY CENTER"
14394,14394,"PET EMERGENCY AND SPECIALTY CENTER SAN DIEGO"
1106,1106,"PET EMERGENCY CENTER"
1106,6763,"PET EMERGENCY CENTER"
1972,1972,"PET EMERGENCY CLINIC"
13775,15677,"PET EMERGENCY IN SAN DIEGO"
13775,13775,"PET EMERGENCY IN SAN DIEGO"
15823,15823,"PET EMERGENCY & REFERRAL CENTER"
1106,8815,"PET EMERGENCY CENTER"
10979,10979,"PET EMERGENCY SAN RAFAEL"
1106,12688,"PET EMERGENCY CENTER"
1106,11801,"PET EMERGENCY CENTER"
1106,11738,"PET EMERGENCY CENTER"
1106,11212,"PET EMERGENCY CENTER"
1106,10506,"PET EMERGENCY CENTER"
1106,8742,"PET EMERGENCY CENTER"
1106,7993,"PET EMERGENCY CENTER"
1106,6292,"PET EMERGENCY CENTER"
1106,15769,"PET EMERGENCY CENTER"
1106,14269,"PET EMERGENCY CENTER"
1106,16260,"PET EMERGENCY CENTER"
1106,15588,"PET EMERGENCY CENTER"
1106,12618,"PET EMERGENCY CENTER"
1106,7844,"PET EMERGENCY CENTER"
1106,7957,"PET EMERGENCY CENTER"
1106,1713,"PET EMERGENCY CENTER"
1106,3375,"PET EMERGENCY CENTER"
1106,3037,"PET EMERGENCY CENTER"
1106,3047,"PET EMERGENCY CENTER"
3201,3201,"PET EMERGENCY & SPECIALTY SAN DIEGO"
16764,16764,"PET EMERGENCY & SPECIALTY SOUTH COUNTY"
1106,3706,"PET EMERGENCY CENTER"
1106,3711,"PET EMERGENCY CENTER"
1106,3315,"PET EMERGENCY CENTER"
1106,4157,"PET EMERGENCY CENTER"
1106,4161,"PET EMERGENCY CENTER"
1106,2334,"PET EMERGENCY CENTER"
1106,3618,"PET EMERGENCY CENTER"
1106,3591,"PET EMERGENCY CENTER"
14877,14877,"PET EXPRESS ANIMAL HOSPITAL"
15890,15890,"PET FIRST VETERINARY HOSPITAL"
16665,16665,"PET HEALTH CENTER OF LA JOLLA"
15767,15767,"PET HEALTH CENTER OF LYNN HAVEN"
15453,15453,"PET HEALTH HOSPITAL"
15453,16662,"PET HEALTH HOSPITAL"
8081,8081,"PET HOSPITAL OF NATIONAL PARK"
8081,16345,"PET HOSPITAL OF NATIONAL PARK"
16307,16307,"PET HOSPITAL OF PENASQUITOS"
7855,13425,"THE PET HOSPITAL OF TIERRASANTA"
3632,3632,"PET HOUSE CALLS"
4803,4803,"PET MEDICAL CENTER"
14447,14447,"PET MEDICAL CENTER AND SPA"
16063,16063,"PET MEDICAL CENTER AND SPA"
15553,12181,"VCA CHATOAK ANIMAL HOSPITAL"
15321,15321,"PET MEDICAL CENTER OF PASCO"
15736,15736,"PETPOINT MEDICAL CENTER AND RESORT"
5882,5882,"PETRA PET CLINIC"
5728,7936,"VET SURGICAL CENTER BERKELEY"
12274,16341,"PETSADENA ANIMAL HOSPITAL"
12274,16238,"PETSADENA ANIMAL HOSPITAL"
12274,12274,"PETSADENA ANIMAL HOSPITAL"
5948,5948,"PETS AMIGOS"
9809,9809,"PETS CHOICE PHARMACY"
2910,4086,"PET'S FRIEND ANIMAL CLINIC"
4085,4085,"PET'S FRIEND ANIMAL CLINIC"
2910,16261,"PET'S FRIEND ANIMAL CLINIC"
2910,15250,"PET'S FRIEND ANIMAL CLINIC"
2910,8827,"PET'S FRIEND ANIMAL CLINIC"
2910,2910,"PET'S FRIEND ANIMAL CLINIC"
2910,13210,"PET'S FRIEND ANIMAL CLINIC"
8134,8134,"PETS IN NEED"
6188,6188,"PETS LIFE LINE"
16123,16123,"PETS & PALS VETERINARY HOSP"
15867,9611,"BLUEPEARL VET- PET SPECIALISTS OF MONTEREY"
15867,11462,"BLUEPEARL VET- PET SPECIALISTS OF MONTEREY"
15867,15824,"BLUEPEARL VET- PET SPECIALISTS OF MONTEREY"
15867,15842,"BLUEPEARL VET- PET SPECIALISTS OF MONTEREY"
5728,11467,"VET SURGICAL CENTER BERKELEY"
5728,12406,"VET SURGICAL CENTER BERKELEY"
5728,1132,"VET SURGICAL CENTER BERKELEY"
5728,2570,"VET SURGICAL CENTER BERKELEY"
5728,13501,"VET SURGICAL CENTER BERKELEY"
5728,7025,"VET SURGICAL CENTER BERKELEY"
5728,8650,"VET SURGICAL CENTER BERKELEY"
5728,8688,"VET SURGICAL CENTER BERKELEY"
5003,5003,"PETS REFERRAL CENTER"
5728,6842,"VET SURGICAL CENTER BERKELEY"
5728,13326,"VET SURGICAL CENTER BERKELEY"
5728,6753,"VET SURGICAL CENTER BERKELEY"
5728,7994,"VET SURGICAL CENTER BERKELEY"
5728,8034,"VET SURGICAL CENTER BERKELEY"
5728,9041,"VET SURGICAL CENTER BERKELEY"
5728,15691,"VET SURGICAL CENTER BERKELEY"
5728,12978,"VET SURGICAL CENTER BERKELEY"
5728,12583,"VET SURGICAL CENTER BERKELEY"
5728,8735,"VET SURGICAL CENTER BERKELEY"
5728,14257,"VET SURGICAL CENTER BERKELEY"
5728,9173,"VET SURGICAL CENTER BERKELEY"
5728,6531,"VET SURGICAL CENTER BERKELEY"
5728,6203,"VET SURGICAL CENTER BERKELEY"
5728,4937,"VET SURGICAL CENTER BERKELEY"
5728,13059,"VET SURGICAL CENTER BERKELEY"
5728,14624,"VET SURGICAL CENTER BERKELEY"
5728,11396,"VET SURGICAL CENTER BERKELEY"
5728,13526,"VET SURGICAL CENTER BERKELEY"
5728,13807,"VET SURGICAL CENTER BERKELEY"
5728,14111,"VET SURGICAL CENTER BERKELEY"
5728,13513,"VET SURGICAL CENTER BERKELEY"
5728,15673,"VET SURGICAL CENTER BERKELEY"
5728,14668,"VET SURGICAL CENTER BERKELEY"
5728,5579,"VET SURGICAL CENTER BERKELEY"
5728,8487,"VET SURGICAL CENTER BERKELEY"
5728,8590,"VET SURGICAL CENTER BERKELEY"
5728,16745,"VET SURGICAL CENTER BERKELEY"
5728,16774,"VET SURGICAL CENTER BERKELEY"
5728,16976,"VET SURGICAL CENTER BERKELEY"
5728,13071,"VET SURGICAL CENTER BERKELEY"
5728,15590,"VET SURGICAL CENTER BERKELEY"
5728,15452,"VET SURGICAL CENTER BERKELEY"
5728,6559,"VET SURGICAL CENTER BERKELEY"
5728,14976,"VET SURGICAL CENTER BERKELEY"
5728,8644,"VET SURGICAL CENTER BERKELEY"
5728,6599,"VET SURGICAL CENTER BERKELEY"
5728,11058,"VET SURGICAL CENTER BERKELEY"
5728,11965,"VET SURGICAL CENTER BERKELEY"
5728,10301,"VET SURGICAL CENTER BERKELEY"
5728,8246,"VET SURGICAL CENTER BERKELEY"
5728,13485,"VET SURGICAL CENTER BERKELEY"
14431,14431,"PET'S REQUEST MOBILE VETERINARY SERVICES"
14988,14988,"PETS R FAMILY VETERINARY HOSPITAL"
14988,16507,"PETS R FAMILY VETERINARY HOSPITAL"
14462,14462,"PETS R US VET HOSPITAL"
2639,7743,"PETS UNLIMITED"
2639,3052,"PETS UNLIMITED"
2639,2639,"PETS UNLIMITED"
2639,3171,"PETS UNLIMITED"
3064,3064,"PETS UNLIMITED"
2639,3179,"PETS UNLIMITED"
7385,5153,"CENTER SANAI ANIMAL HOSPITAL"
2639,3355,"PETS UNLIMITED"
2639,3531,"PETS UNLIMITED"
2639,3566,"PETS UNLIMITED"
2639,3675,"PETS UNLIMITED"
2639,3681,"PETS UNLIMITED"
4708,4708,"PETS UNLIMITED"
4708,5451,"PETS UNLIMITED"
4708,5640,"PETS UNLIMITED"
4708,5839,"PETS UNLIMITED"
7195,7195,"PETS UNLIMITED"
2639,3682,"PETS UNLIMITED"
2639,4073,"PETS UNLIMITED"
2639,4130,"PETS UNLIMITED"
2639,6451,"PETS UNLIMITED"
10484,11937,"PETSVET"
10484,10484,"PETSVET"
7108,7108,"PETS VET"
13352,15419,"PETSVET GILROY"
13352,13352,"PETSVET GILROY"
13352,15540,"PETSVET GILROY"
5507,5507,"PET VET"
6092,6092,"PETVET PETFOOD"
13282,13282,"PET VETS OF FOLSOM"
12883,12883,"PET WELLNESS CENTER"
12883,15755,"PET WELLNESS CENTER"
5968,5968,"PETWELL VET CENTER"
14983,14983,"PEWAUKEE VETERINARY SERVICE"
16206,16206,"PHOENIX DOG CAT HOSPITAL"
5877,5877,"PICO BOULEVARD PET HOSPITAL"
15195,15195,"PIKES PEAK VET CLINIC"
1402,1402,"PINE CREEK VET"
6354,9049,"PINE CREEK VET CLINIC"
6354,6354,"PINE CREEK VET CLINIC"
14754,14754,"PINE CREEK VETERINARY HOSPITAL"
6354,7762,"PINE CREEK VET CLINIC"
14279,16324,"PINE RIDGE PET CLINIC"
14279,14279,"PINE RIDGE PET CLINIC"
8198,11662,"PINNACLE ANIMAL HOSPITAL"
8198,12760,"PINNACLE ANIMAL HOSPITAL"
8198,13788,"PINNACLE ANIMAL HOSPITAL"
8198,9517,"PINNACLE ANIMAL HOSPITAL"
8198,14275,"PINNACLE ANIMAL HOSPITAL"
8198,14944,"PINNACLE ANIMAL HOSPITAL"
8198,8885,"PINNACLE ANIMAL HOSPITAL"
8198,8679,"PINNACLE ANIMAL HOSPITAL"
8198,8629,"PINNACLE ANIMAL HOSPITAL"
8198,11929,"PINNACLE ANIMAL HOSPITAL"
8198,8198,"PINNACLE ANIMAL HOSPITAL"
8198,8582,"PINNACLE ANIMAL HOSPITAL"
8198,10420,"PINNACLE ANIMAL HOSPITAL"
8198,10553,"PINNACLE ANIMAL HOSPITAL"
8198,9916,"PINNACLE ANIMAL HOSPITAL"
8198,11350,"PINNACLE ANIMAL HOSPITAL"
16691,16691,"PINNACLE VETERINARY CENTER"
3085,12223,"PINOLE PET HOSPITAL"
3085,9351,"PINOLE PET HOSPITAL"
3085,14627,"PINOLE PET HOSPITAL"
3085,5543,"PINOLE PET HOSPITAL"
3085,7137,"PINOLE PET HOSPITAL"
3085,7013,"PINOLE PET HOSPITAL"
3085,6996,"PINOLE PET HOSPITAL"
3085,6917,"PINOLE PET HOSPITAL"
3085,4251,"PINOLE PET HOSPITAL"
3085,4222,"PINOLE PET HOSPITAL"
3085,3570,"PINOLE PET HOSPITAL"
3085,3085,"PINOLE PET HOSPITAL"
3085,9865,"PINOLE PET HOSPITAL"
3085,6771,"PINOLE PET HOSPITAL"
8441,8441,"PIONEER EQUINE VET SERVICES"
7428,7428,"PLACENTIA VET CLINIC"
10921,10921,"PLACERVILLE VET CLINIC"
2342,2342,"PLANNED PARENTHOOD"
15115,15115,"PLANNED PETHOOD"
12487,13174,"PLAZA BOULEVARD PET HOSPITAL"
12487,12487,"PLAZA BOULEVARD PET HOSPITAL"
12160,16376,"PLAZA DEL AMO ANIMAL HOSPITAL"
12160,12160,"PLAZA DEL AMO ANIMAL HOSPITAL"
5901,5901,"PLAZA DELOMA ANIMAL HOSPITAL"
2725,2725,"PLAZA PET HOSP & SURG CENTER"
4059,4059,"PLAZA VET HOSPITAL"
